SHRP_ID,STATE_CODE,STATE_CODE_EXP,VWS_ID,YEAR,MAX_ANN_HUM_AVG,MIN_ANN_HUM_AVG
0503,4,Arizona,040500,1987,52,19
0502,4,Arizona,040500,1987,52,19
0501,4,Arizona,040500,1987,52,19
0560,4,Arizona,040500,1988,51,19
0559,4,Arizona,040500,1988,51,19
0509,4,Arizona,040500,1988,51,19
0508,4,Arizona,040500,1988,51,19
0507,4,Arizona,040500,1988,51,19
0506,4,Arizona,040500,1988,51,19
0505,4,Arizona,040500,1988,51,19
0504,4,Arizona,040500,1988,51,19
0503,4,Arizona,040500,1988,51,19
0502,4,Arizona,040500,1988,51,19
0501,4,Arizona,040500,1988,51,19
0560,4,Arizona,040500,1989,45,16
0559,4,Arizona,040500,1989,45,16
0509,4,Arizona,040500,1989,45,16
0508,4,Arizona,040500,1989,45,16
0507,4,Arizona,040500,1989,45,16
0506,4,Arizona,040500,1989,45,16
0505,4,Arizona,040500,1989,45,16
0504,4,Arizona,040500,1989,45,16
0503,4,Arizona,040500,1989,45,16
0502,4,Arizona,040500,1989,45,16
0501,4,Arizona,040500,1989,45,16
0560,4,Arizona,040500,1990,54,21
0559,4,Arizona,040500,1990,54,21
0509,4,Arizona,040500,1990,54,21
0508,4,Arizona,040500,1990,54,21
0507,4,Arizona,040500,1990,54,21
0506,4,Arizona,040500,1990,54,21
0505,4,Arizona,040500,1990,54,21
0504,4,Arizona,040500,1990,54,21
0503,4,Arizona,040500,1990,54,21
0502,4,Arizona,040500,1990,54,21
0501,4,Arizona,040500,1990,54,21
0560,4,Arizona,040500,1991,50,20
0559,4,Arizona,040500,1991,50,20
0509,4,Arizona,040500,1991,50,20
0508,4,Arizona,040500,1991,50,20
0507,4,Arizona,040500,1991,50,20
0506,4,Arizona,040500,1991,50,20
0505,4,Arizona,040500,1991,50,20
0504,4,Arizona,040500,1991,50,20
0503,4,Arizona,040500,1991,50,20
0502,4,Arizona,040500,1991,50,20
0501,4,Arizona,040500,1991,50,20
0560,4,Arizona,040500,1992,57,23
0559,4,Arizona,040500,1992,57,23
0509,4,Arizona,040500,1992,57,23
0508,4,Arizona,040500,1992,57,23
0507,4,Arizona,040500,1992,57,23
0506,4,Arizona,040500,1992,57,23
0505,4,Arizona,040500,1992,57,23
0504,4,Arizona,040500,1992,57,23
0503,4,Arizona,040500,1992,57,23
0502,4,Arizona,040500,1992,57,23
0501,4,Arizona,040500,1992,57,23
0560,4,Arizona,040500,1993,57,22
0559,4,Arizona,040500,1993,57,22
0509,4,Arizona,040500,1993,57,22
0508,4,Arizona,040500,1993,57,22
0507,4,Arizona,040500,1993,57,22
0506,4,Arizona,040500,1993,57,22
0505,4,Arizona,040500,1993,57,22
0504,4,Arizona,040500,1993,57,22
0503,4,Arizona,040500,1993,57,22
0502,4,Arizona,040500,1993,57,22
0501,4,Arizona,040500,1993,57,22
0560,4,Arizona,040500,1994,56,22
0559,4,Arizona,040500,1994,56,22
0509,4,Arizona,040500,1994,56,22
0508,4,Arizona,040500,1994,56,22
0507,4,Arizona,040500,1994,56,22
0506,4,Arizona,040500,1994,56,22
0505,4,Arizona,040500,1994,56,22
0504,4,Arizona,040500,1994,56,22
0503,4,Arizona,040500,1994,56,22
0502,4,Arizona,040500,1994,56,22
0501,4,Arizona,040500,1994,56,22
0560,4,Arizona,040500,1995,57,22
0559,4,Arizona,040500,1995,57,22
0509,4,Arizona,040500,1995,57,22
0508,4,Arizona,040500,1995,57,22
0507,4,Arizona,040500,1995,57,22
0506,4,Arizona,040500,1995,57,22
0505,4,Arizona,040500,1995,57,22
0504,4,Arizona,040500,1995,57,22
0503,4,Arizona,040500,1995,57,22
0502,4,Arizona,040500,1995,57,22
0501,4,Arizona,040500,1995,57,22
0560,4,Arizona,040500,1996,49,18
0559,4,Arizona,040500,1996,49,18
0509,4,Arizona,040500,1996,49,18
0508,4,Arizona,040500,1996,49,18
0506,4,Arizona,040500,1996,49,18
0505,4,Arizona,040500,1996,49,18
0504,4,Arizona,040500,1996,49,18
0503,4,Arizona,040500,1996,49,18
0502,4,Arizona,040500,1996,49,18
0560,4,Arizona,040500,1997,51,20
0559,4,Arizona,040500,1997,51,20
0509,4,Arizona,040500,1997,51,20
0508,4,Arizona,040500,1997,51,20
0506,4,Arizona,040500,1997,51,20
0505,4,Arizona,040500,1997,51,20
0504,4,Arizona,040500,1997,51,20
0503,4,Arizona,040500,1997,51,20
0501,4,Arizona,040500,1997,51,20
0560,4,Arizona,040500,1998,61,24
0559,4,Arizona,040500,1998,61,24
0509,4,Arizona,040500,1998,61,24
0508,4,Arizona,040500,1998,61,24
0506,4,Arizona,040500,1998,61,24
0505,4,Arizona,040500,1998,61,24
0504,4,Arizona,040500,1998,61,24
0503,4,Arizona,040500,1998,61,24
0501,4,Arizona,040500,1998,61,24
0560,4,Arizona,040500,1999,50,19
0559,4,Arizona,040500,1999,50,19
0509,4,Arizona,040500,1999,50,19
0507,4,Arizona,040500,1999,50,19
0506,4,Arizona,040500,1999,50,19
0505,4,Arizona,040500,1999,50,19
0504,4,Arizona,040500,1999,50,19
0503,4,Arizona,040500,1999,50,19
0501,4,Arizona,040500,1999,50,19
0560,4,Arizona,040500,2000,52,20
0559,4,Arizona,040500,2000,52,20
0509,4,Arizona,040500,2000,52,20
0507,4,Arizona,040500,2000,52,20
0506,4,Arizona,040500,2000,52,20
0505,4,Arizona,040500,2000,52,20
0504,4,Arizona,040500,2000,52,20
0502,4,Arizona,040500,2000,52,20
0501,4,Arizona,040500,2000,52,20
0560,4,Arizona,040500,2001,55,22
0559,4,Arizona,040500,2001,55,22
0509,4,Arizona,040500,2001,55,22
0507,4,Arizona,040500,2001,55,22
0506,4,Arizona,040500,2001,55,22
0903,4,Arizona,040900,2007,45,16
0902,4,Arizona,040900,2007,45,16
0903,4,Arizona,040900,2008,52,19
0902,4,Arizona,040900,2008,52,19
0903,4,Arizona,040900,2009,50,18
0902,4,Arizona,040900,2009,50,18
0903,4,Arizona,040900,2010,54,20
0902,4,Arizona,040900,2010,54,20
1001,4,Arizona,041001,1984,58,23
1001,4,Arizona,041001,1985,57,21
1001,4,Arizona,041001,1986,54,20
1001,4,Arizona,041001,1987,52,19
1001,4,Arizona,041001,1988,51,19
1001,4,Arizona,041001,1989,45,16
1001,4,Arizona,041001,1990,54,21
0161,12,Florida,120100,1984,92,59
0112,12,Florida,120100,1984,92,59
0111,12,Florida,120100,1984,92,59
0110,12,Florida,120100,1984,92,59
0109,12,Florida,120100,1984,92,59
0108,12,Florida,120100,1984,92,59
0107,12,Florida,120100,1984,92,59
0106,12,Florida,120100,1984,92,59
0105,12,Florida,120100,1984,92,59
0104,12,Florida,120100,1984,92,59
0103,12,Florida,120100,1984,92,59
0102,12,Florida,120100,1984,92,59
0101,12,Florida,120100,1984,92,59
0161,12,Florida,120100,1985,91,54
0112,12,Florida,120100,1985,91,54
0111,12,Florida,120100,1985,91,54
0110,12,Florida,120100,1985,91,54
0109,12,Florida,120100,1985,91,54
0108,12,Florida,120100,1985,91,54
0107,12,Florida,120100,1985,91,54
0106,12,Florida,120100,1985,91,54
0105,12,Florida,120100,1985,91,54
0104,12,Florida,120100,1985,91,54
0103,12,Florida,120100,1985,91,54
0102,12,Florida,120100,1985,91,54
0101,12,Florida,120100,1985,91,54
0161,12,Florida,120100,1986,91,55
0112,12,Florida,120100,1986,91,55
0111,12,Florida,120100,1986,91,55
0110,12,Florida,120100,1986,91,55
0109,12,Florida,120100,1986,91,55
0108,12,Florida,120100,1986,91,55
0107,12,Florida,120100,1986,91,55
0106,12,Florida,120100,1986,91,55
0105,12,Florida,120100,1986,91,55
0104,12,Florida,120100,1986,91,55
0103,12,Florida,120100,1986,91,55
0102,12,Florida,120100,1986,91,55
0101,12,Florida,120100,1986,91,55
0161,12,Florida,120100,1987,90,54
0112,12,Florida,120100,1987,90,54
0111,12,Florida,120100,1987,90,54
0110,12,Florida,120100,1987,90,54
0109,12,Florida,120100,1987,90,54
0108,12,Florida,120100,1987,90,54
0107,12,Florida,120100,1987,90,54
0106,12,Florida,120100,1987,90,54
0105,12,Florida,120100,1987,90,54
0104,12,Florida,120100,1987,90,54
0103,12,Florida,120100,1987,90,54
0102,12,Florida,120100,1987,90,54
0101,12,Florida,120100,1987,90,54
0161,12,Florida,120100,1988,91,56
0112,12,Florida,120100,1988,91,56
0111,12,Florida,120100,1988,91,56
0110,12,Florida,120100,1988,91,56
0109,12,Florida,120100,1988,91,56
0108,12,Florida,120100,1988,91,56
0107,12,Florida,120100,1988,91,56
0106,12,Florida,120100,1988,91,56
0105,12,Florida,120100,1988,91,56
0104,12,Florida,120100,1988,91,56
0103,12,Florida,120100,1988,91,56
0102,12,Florida,120100,1988,91,56
0504,12,Florida,121030,2003,93,59
0503,12,Florida,121030,2003,93,59
0502,12,Florida,121030,2003,93,59
1030,12,Florida,121030,2004,91,57
0565,12,Florida,121030,2004,91,57
0564,12,Florida,121030,2004,91,57
0563,12,Florida,121030,2004,91,57
0562,12,Florida,121030,2004,91,57
0509,12,Florida,121030,2004,91,57
0508,12,Florida,121030,2004,91,57
0507,12,Florida,121030,2004,91,57
0506,12,Florida,121030,2004,91,57
0505,12,Florida,121030,2004,91,57
0662,4,Arizona,040600,2003,76,29
0661,4,Arizona,040600,2003,76,29
0660,4,Arizona,040600,2003,76,29
0659,4,Arizona,040600,2003,76,29
0608,4,Arizona,040600,2003,76,29
0607,4,Arizona,040600,2003,76,29
0606,4,Arizona,040600,2003,76,29
0605,4,Arizona,040600,2003,76,29
0604,4,Arizona,040600,2003,76,29
0603,4,Arizona,040600,2003,76,29
0602,4,Arizona,040600,2003,76,29
0601,4,Arizona,040600,2003,76,29
0669,4,Arizona,040600,2004,79,32
0668,4,Arizona,040600,2004,79,32
0667,4,Arizona,040600,2004,79,32
0666,4,Arizona,040600,2004,79,32
0665,4,Arizona,040600,2004,79,32
0664,4,Arizona,040600,2004,79,32
0663,4,Arizona,040600,2004,79,32
0662,4,Arizona,040600,2004,79,32
0661,4,Arizona,040600,2004,79,32
0660,4,Arizona,040600,2004,79,32
0659,4,Arizona,040600,2004,79,32
0608,4,Arizona,040600,2004,79,32
0607,4,Arizona,040600,2004,79,32
0606,4,Arizona,040600,2004,79,32
0605,4,Arizona,040600,2004,79,32
0604,4,Arizona,040600,2004,79,32
0603,4,Arizona,040600,2004,79,32
0602,4,Arizona,040600,2004,79,32
0601,4,Arizona,040600,2004,79,32
0669,4,Arizona,040600,2005,79,31
0668,4,Arizona,040600,2005,79,31
0667,4,Arizona,040600,2005,79,31
0666,4,Arizona,040600,2005,79,31
0665,4,Arizona,040600,2005,79,31
0664,4,Arizona,040600,2005,79,31
0663,4,Arizona,040600,2005,79,31
0662,4,Arizona,040600,2005,79,31
0661,4,Arizona,040600,2005,79,31
0660,4,Arizona,040600,2005,79,31
0659,4,Arizona,040600,2005,79,31
0608,4,Arizona,040600,2005,79,31
0607,4,Arizona,040600,2005,79,31
0606,4,Arizona,040600,2005,79,31
0605,4,Arizona,040600,2005,79,31
0604,4,Arizona,040600,2005,79,31
0603,4,Arizona,040600,2005,79,31
0602,4,Arizona,040600,2005,79,31
0601,4,Arizona,040600,2005,79,31
0669,4,Arizona,040600,2006,75,27
0668,4,Arizona,040600,2006,75,27
0667,4,Arizona,040600,2006,75,27
0666,4,Arizona,040600,2006,75,27
0665,4,Arizona,040600,2006,75,27
0664,4,Arizona,040600,2006,75,27
0663,4,Arizona,040600,2006,75,27
0662,4,Arizona,040600,2006,75,27
0661,4,Arizona,040600,2006,75,27
0660,4,Arizona,040600,2006,75,27
0659,4,Arizona,040600,2006,75,27
0608,4,Arizona,040600,2006,75,27
0607,4,Arizona,040600,2006,75,27
0606,4,Arizona,040600,2006,75,27
0605,4,Arizona,040600,2006,75,27
0604,4,Arizona,040600,2006,75,27
0603,4,Arizona,040600,2006,75,27
0602,4,Arizona,040600,2006,75,27
0601,4,Arizona,040600,2006,75,27
0669,4,Arizona,040600,2007,73,26
0668,4,Arizona,040600,2007,73,26
0667,4,Arizona,040600,2007,73,26
0666,4,Arizona,040600,2007,73,26
0665,4,Arizona,040600,2007,73,26
0664,4,Arizona,040600,2007,73,26
0663,4,Arizona,040600,2007,73,26
0662,4,Arizona,040600,2007,73,26
0661,4,Arizona,040600,2007,73,26
0660,4,Arizona,040600,2007,73,26
0659,4,Arizona,040600,2007,73,26
0608,4,Arizona,040600,2007,73,26
0607,4,Arizona,040600,2007,73,26
0606,4,Arizona,040600,2007,73,26
0605,4,Arizona,040600,2007,73,26
0604,4,Arizona,040600,2007,73,26
0603,4,Arizona,040600,2007,73,26
0602,4,Arizona,040600,2007,73,26
0601,4,Arizona,040600,2007,73,26
0669,4,Arizona,040600,2008,74,27
0668,4,Arizona,040600,2008,74,27
0667,4,Arizona,040600,2008,74,27
0666,4,Arizona,040600,2008,74,27
0665,4,Arizona,040600,2008,74,27
0664,4,Arizona,040600,2008,74,27
0663,4,Arizona,040600,2008,74,27
0662,4,Arizona,040600,2008,74,27
0661,4,Arizona,040600,2008,74,27
0660,4,Arizona,040600,2008,74,27
0659,4,Arizona,040600,2008,74,27
0608,4,Arizona,040600,2008,74,27
0607,4,Arizona,040600,2008,74,27
0606,4,Arizona,040600,2008,74,27
0605,4,Arizona,040600,2008,74,27
0604,4,Arizona,040600,2008,74,27
0603,4,Arizona,040600,2008,74,27
0602,4,Arizona,040600,2008,74,27
0669,4,Arizona,040600,2009,75,27
0668,4,Arizona,040600,2009,75,27
0667,4,Arizona,040600,2009,75,27
0666,4,Arizona,040600,2009,75,27
0664,4,Arizona,040600,2009,75,27
0663,4,Arizona,040600,2009,75,27
0662,4,Arizona,040600,2009,75,27
0661,4,Arizona,040600,2009,75,27
0659,4,Arizona,040600,2009,75,27
0608,4,Arizona,040600,2009,75,27
0607,4,Arizona,040600,2009,75,27
0606,4,Arizona,040600,2009,75,27
0605,4,Arizona,040600,2009,75,27
0603,4,Arizona,040600,2009,75,27
0602,4,Arizona,040600,2009,75,27
0601,4,Arizona,040600,2009,75,27
0669,4,Arizona,040600,2010,80,33
0667,4,Arizona,040600,2010,80,33
0666,4,Arizona,040600,2010,80,33
0665,4,Arizona,040600,2010,80,33
0664,4,Arizona,040600,2010,80,33
0662,4,Arizona,040600,2010,80,33
0661,4,Arizona,040600,2010,80,33
0660,4,Arizona,040600,2010,80,33
0659,4,Arizona,040600,2010,80,33
0608,4,Arizona,040600,2010,80,33
0606,4,Arizona,040600,2010,80,33
0605,4,Arizona,040600,2010,80,33
0604,4,Arizona,040600,2010,80,33
0603,4,Arizona,040600,2010,80,33
0601,4,Arizona,040600,2010,80,33
0903,4,Arizona,040900,2001,41,19
0902,4,Arizona,040900,2001,41,19
0903,4,Arizona,040900,2002,44,20
0902,4,Arizona,040900,2002,44,20
0902,4,Arizona,040900,2003,54,22
0903,4,Arizona,040900,2004,55,23
0902,4,Arizona,040900,2004,55,23
0903,4,Arizona,040900,2005,61,23
0903,4,Arizona,040900,2006,50,16
0902,4,Arizona,040900,2006,50,16
4111,13,Georgia,134111,1989,91,49
4111,13,Georgia,134111,1990,91,46
4111,13,Georgia,134111,1991,93,50
4111,13,Georgia,134111,1992,92,49
4111,13,Georgia,134111,1993,89,43
4111,13,Georgia,134111,1994,91,48
4111,13,Georgia,134111,1995,92,48
4111,13,Georgia,134111,1996,93,49
4111,13,Georgia,134111,1997,95,53
4111,13,Georgia,134111,1998,94,51
4111,13,Georgia,134111,1999,92,48
4111,13,Georgia,134111,2000,92,46
4111,13,Georgia,134111,2001,91,45
0566,13,Georgia,130500,1984,85,47
0565,13,Georgia,130500,1984,85,47
0564,13,Georgia,130500,1984,85,47
0563,13,Georgia,130500,1984,85,47
0562,13,Georgia,130500,1984,85,47
0561,13,Georgia,130500,1984,85,47
0560,13,Georgia,130500,1984,85,47
0509,13,Georgia,130500,1984,85,47
0508,13,Georgia,130500,1984,85,47
0507,13,Georgia,130500,1984,85,47
0506,13,Georgia,130500,1984,85,47
0505,13,Georgia,130500,1984,85,47
0504,13,Georgia,130500,1984,85,47
0503,13,Georgia,130500,1984,85,47
0502,13,Georgia,130500,1984,85,47
0566,13,Georgia,130500,1985,84,47
0565,13,Georgia,130500,1985,84,47
0564,13,Georgia,130500,1985,84,47
0563,13,Georgia,130500,1985,84,47
0562,13,Georgia,130500,1985,84,47
0561,13,Georgia,130500,1985,84,47
0560,13,Georgia,130500,1985,84,47
0509,13,Georgia,130500,1985,84,47
0508,13,Georgia,130500,1985,84,47
0507,13,Georgia,130500,1985,84,47
0506,13,Georgia,130500,1985,84,47
0505,13,Georgia,130500,1985,84,47
0504,13,Georgia,130500,1985,84,47
0503,13,Georgia,130500,1985,84,47
0502,13,Georgia,130500,1985,84,47
0566,13,Georgia,130500,1986,88,45
0565,13,Georgia,130500,1986,88,45
0564,13,Georgia,130500,1986,88,45
0563,13,Georgia,130500,1986,88,45
0562,13,Georgia,130500,1986,88,45
0561,13,Georgia,130500,1986,88,45
0560,13,Georgia,130500,1986,88,45
0509,13,Georgia,130500,1986,88,45
0508,13,Georgia,130500,1986,88,45
0507,13,Georgia,130500,1986,88,45
0506,13,Georgia,130500,1986,88,45
0505,13,Georgia,130500,1986,88,45
0504,13,Georgia,130500,1986,88,45
0503,13,Georgia,130500,1986,88,45
0502,13,Georgia,130500,1986,88,45
0566,13,Georgia,130500,1987,85,43
0565,13,Georgia,130500,1987,85,43
0564,13,Georgia,130500,1987,85,43
0563,13,Georgia,130500,1987,85,43
0562,13,Georgia,130500,1987,85,43
0561,13,Georgia,130500,1987,85,43
0560,13,Georgia,130500,1987,85,43
0509,13,Georgia,130500,1987,85,43
0508,13,Georgia,130500,1987,85,43
0507,13,Georgia,130500,1987,85,43
0506,13,Georgia,130500,1987,85,43
0505,13,Georgia,130500,1987,85,43
0504,13,Georgia,130500,1987,85,43
0503,13,Georgia,130500,1987,85,43
0502,13,Georgia,130500,1987,85,43
0566,13,Georgia,130500,1988,84,41
0565,13,Georgia,130500,1988,84,41
0564,13,Georgia,130500,1988,84,41
0563,13,Georgia,130500,1988,84,41
0562,13,Georgia,130500,1988,84,41
0561,13,Georgia,130500,1988,84,41
0560,13,Georgia,130500,1988,84,41
0509,13,Georgia,130500,1988,84,41
0508,13,Georgia,130500,1988,84,41
0507,13,Georgia,130500,1988,84,41
0506,13,Georgia,130500,1988,84,41
0505,13,Georgia,130500,1988,84,41
0504,13,Georgia,130500,1988,84,41
0503,13,Georgia,130500,1988,84,41
0502,13,Georgia,130500,1988,84,41
0566,13,Georgia,130500,1989,87,47
0565,13,Georgia,130500,1989,87,47
0564,13,Georgia,130500,1989,87,47
0563,13,Georgia,130500,1989,87,47
0562,13,Georgia,130500,1989,87,47
0561,13,Georgia,130500,1989,87,47
0560,13,Georgia,130500,1989,87,47
0509,13,Georgia,130500,1989,87,47
0508,13,Georgia,130500,1989,87,47
0507,13,Georgia,130500,1989,87,47
0506,13,Georgia,130500,1989,87,47
0505,13,Georgia,130500,1989,87,47
0504,13,Georgia,130500,1989,87,47
0503,13,Georgia,130500,1989,87,47
0502,13,Georgia,130500,1989,87,47
0566,13,Georgia,130500,1990,87,45
0565,13,Georgia,130500,1990,87,45
0564,13,Georgia,130500,1990,87,45
0563,13,Georgia,130500,1990,87,45
0561,13,Georgia,130500,1990,87,45
0560,13,Georgia,130500,1990,87,45
0509,13,Georgia,130500,1990,87,45
0508,13,Georgia,130500,1990,87,45
0507,13,Georgia,130500,1990,87,45
0505,13,Georgia,130500,1990,87,45
0504,13,Georgia,130500,1990,87,45
0503,13,Georgia,130500,1990,87,45
0502,13,Georgia,130500,1990,87,45
0565,13,Georgia,130500,1991,90,51
0564,13,Georgia,130500,1991,90,51
0563,13,Georgia,130500,1991,90,51
0562,13,Georgia,130500,1991,90,51
0560,13,Georgia,130500,1991,90,51
0509,13,Georgia,130500,1991,90,51
0508,13,Georgia,130500,1991,90,51
0507,13,Georgia,130500,1991,90,51
0506,13,Georgia,130500,1991,90,51
0504,13,Georgia,130500,1991,90,51
0503,13,Georgia,130500,1991,90,51
0502,13,Georgia,130500,1991,90,51
0566,13,Georgia,130500,1992,90,50
0564,13,Georgia,130500,1992,90,50
0563,13,Georgia,130500,1992,90,50
0562,13,Georgia,130500,1992,90,50
0561,13,Georgia,130500,1992,90,50
0560,13,Georgia,130500,1992,90,50
0508,13,Georgia,130500,1992,90,50
0507,13,Georgia,130500,1992,90,50
0506,13,Georgia,130500,1992,90,50
0505,13,Georgia,130500,1992,90,50
0503,13,Georgia,130500,1992,90,50
0502,13,Georgia,130500,1992,90,50
0566,13,Georgia,130500,1993,86,44
0565,13,Georgia,130500,1993,86,44
0563,13,Georgia,130500,1993,86,44
0562,13,Georgia,130500,1993,86,44
0561,13,Georgia,130500,1993,86,44
0560,13,Georgia,130500,1993,86,44
0509,13,Georgia,130500,1993,86,44
0507,13,Georgia,130500,1993,86,44
0506,13,Georgia,130500,1993,86,44
0505,13,Georgia,130500,1993,86,44
0504,13,Georgia,130500,1993,86,44
0503,13,Georgia,130500,1993,86,44
0502,13,Georgia,130500,1993,86,44
0566,13,Georgia,130500,1994,90,50
0565,13,Georgia,130500,1994,90,50
0564,13,Georgia,130500,1994,90,50
0563,13,Georgia,130500,1994,90,50
0562,13,Georgia,130500,1994,90,50
0561,13,Georgia,130500,1994,90,50
0560,13,Georgia,130500,1994,90,50
0509,13,Georgia,130500,1994,90,50
0508,13,Georgia,130500,1994,90,50
0507,13,Georgia,130500,1994,90,50
0506,13,Georgia,130500,1994,90,50
0505,13,Georgia,130500,1994,90,50
0504,13,Georgia,130500,1994,90,50
0503,13,Georgia,130500,1994,90,50
0502,13,Georgia,130500,1994,90,50
0566,13,Georgia,130500,1995,89,47
0565,13,Georgia,130500,1995,89,47
0564,13,Georgia,130500,1995,89,47
0563,13,Georgia,130500,1995,89,47
0562,13,Georgia,130500,1995,89,47
0561,13,Georgia,130500,1995,89,47
0560,13,Georgia,130500,1995,89,47
0509,13,Georgia,130500,1995,89,47
0508,13,Georgia,130500,1995,89,47
0507,13,Georgia,130500,1995,89,47
0506,13,Georgia,130500,1995,89,47
0505,13,Georgia,130500,1995,89,47
0504,13,Georgia,130500,1995,89,47
0503,13,Georgia,130500,1995,89,47
0502,13,Georgia,130500,1995,89,47
0566,13,Georgia,130500,1996,84,45
0565,13,Georgia,130500,1996,84,45
0564,13,Georgia,130500,1996,84,45
0563,13,Georgia,130500,1996,84,45
0562,13,Georgia,130500,1996,84,45
0561,13,Georgia,130500,1996,84,45
0560,13,Georgia,130500,1996,84,45
0509,13,Georgia,130500,1996,84,45
0508,13,Georgia,130500,1996,84,45
0507,13,Georgia,130500,1996,84,45
0506,13,Georgia,130500,1996,84,45
0505,13,Georgia,130500,1996,84,45
0504,13,Georgia,130500,1996,84,45
0503,13,Georgia,130500,1996,84,45
0502,13,Georgia,130500,1996,84,45
0566,13,Georgia,130500,1997,92,53
0565,13,Georgia,130500,1997,92,53
0564,13,Georgia,130500,1997,92,53
0563,13,Georgia,130500,1997,92,53
0562,13,Georgia,130500,1997,92,53
0561,13,Georgia,130500,1997,92,53
0560,13,Georgia,130500,1997,92,53
0509,13,Georgia,130500,1997,92,53
0508,13,Georgia,130500,1997,92,53
0507,13,Georgia,130500,1997,92,53
0506,13,Georgia,130500,1997,92,53
0505,13,Georgia,130500,1997,92,53
0504,13,Georgia,130500,1997,92,53
0503,13,Georgia,130500,1997,92,53
0502,13,Georgia,130500,1997,92,53
0566,13,Georgia,130500,1998,91,52
0565,13,Georgia,130500,1998,91,52
0564,13,Georgia,130500,1998,91,52
0563,13,Georgia,130500,1998,91,52
0562,13,Georgia,130500,1998,91,52
0561,13,Georgia,130500,1998,91,52
0560,13,Georgia,130500,1998,91,52
0509,13,Georgia,130500,1998,91,52
0508,13,Georgia,130500,1998,91,52
0507,13,Georgia,130500,1998,91,52
0506,13,Georgia,130500,1998,91,52
0505,13,Georgia,130500,1998,91,52
0504,13,Georgia,130500,1998,91,52
0503,13,Georgia,130500,1998,91,52
0502,13,Georgia,130500,1998,91,52
0566,13,Georgia,130500,1999,87,46
0565,13,Georgia,130500,1999,87,46
0564,13,Georgia,130500,1999,87,46
0563,13,Georgia,130500,1999,87,46
0562,13,Georgia,130500,1999,87,46
0561,13,Georgia,130500,1999,87,46
0560,13,Georgia,130500,1999,87,46
0509,13,Georgia,130500,1999,87,46
0508,13,Georgia,130500,1999,87,46
0507,13,Georgia,130500,1999,87,46
0506,13,Georgia,130500,1999,87,46
0505,13,Georgia,130500,1999,87,46
0504,13,Georgia,130500,1999,87,46
0503,13,Georgia,130500,1999,87,46
0502,13,Georgia,130500,1999,87,46
0566,13,Georgia,130500,2000,89,48
0565,13,Georgia,130500,2000,89,48
0564,13,Georgia,130500,2000,89,48
0563,13,Georgia,130500,2000,89,48
0562,13,Georgia,130500,2000,89,48
0561,13,Georgia,130500,2000,89,48
0509,13,Georgia,130500,2000,89,48
0508,13,Georgia,130500,2000,89,48
0507,13,Georgia,130500,2000,89,48
0506,13,Georgia,130500,2000,89,48
0504,13,Georgia,130500,2000,89,48
0503,13,Georgia,130500,2000,89,48
