STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,CN_ASSIGN_DATE,CN_CHANGE_REASON,CN_CHANGE_REASON_EXP,GPS_SPS,GPS_SPS_EXP,EXPERIMENT_NO,EXPERIMENT_NO_EXP,STATUS_EXP,STATUS,ASSIGN_DATE,DEASSIGN_DATE,SEAS_ID,SUPPLEMENTAL,RECORD_STATUS,EXP_SECT_RS,BASIC_INFO_RS,PAV_STRUCT_RS,TRAFFIC_RS,CLIMATIC_RS
32,Nevada,A453,2,08/19/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A454,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A454,2,08/19/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A455,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A455,2,08/15/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A456,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A456,2,08/15/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A457,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A457,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A458,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A458,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A459,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A459,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A460,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A460,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A461,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A461,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A462,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A462,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A463,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A463,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A464,1,06/01/1990,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,A464,2,08/19/1991,"1,2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,06/01/1990,07/01/2000,,S,E,E,E,E,E,E
32,Nevada,B300,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,,E,E
32,Nevada,B310,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
32,Nevada,B310,2,09/27/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
32,Nevada,B320,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
32,Nevada,B320,2,07/29/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
32,Nevada,B330,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
32,Nevada,B330,2,07/29/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
32,Nevada,B350,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
32,Nevada,B350,2,07/29/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/18/1997,,,E,E,E,E,E,E
6,California,0659,4,07/01/2000,1,Crack Sealing,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/01/2005,,S,E,E,E,E,E,E
6,California,8156,2,06/01/1999,25,"Patch Pot Holes - Hand Spread, Compacted with Truck",G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,02/28/1989,06/08/2015,,,E,E,E,E,E,E
32,Nevada,C300,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,,E,E
32,Nevada,C310,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
32,Nevada,C310,2,09/26/1990,19,Asphalt Concrete Overlay,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
32,Nevada,C320,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
32,Nevada,C320,2,07/28/1990,33,Slurry Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
32,Nevada,C330,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
32,Nevada,C330,2,07/28/1990,1,Crack Sealing,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
32,Nevada,C350,1,01/01/1988,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
32,Nevada,C350,2,07/28/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1988,09/30/1993,,,E,E,E,E,E,E
5,Arkansas,A350,1,01/01/1987,,,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,04/01/2004,,,E,E,E,E,E,E
5,Arkansas,A350,2,09/04/1990,31,Aggregate Seal Coat,S,Specific Pavement Studies,3,Preventive Maintenance of AC Pavement,Out-of-study,O,01/01/1987,04/01/2004,,,E,E,E,E,E,E
5,Arkansas,A400,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,,E,E
5,Arkansas,A410,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
5,Arkansas,A410,2,05/14/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
5,Arkansas,A430,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
5,Arkansas,A600,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,,E,E
5,Arkansas,A601,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A601,2,09/30/1996,"1,2,5,6",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A602,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A602,2,09/30/1996,"1,2,5,6,12",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A603,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A603,2,09/30/1996,"5,6,7,1,2,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A604,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A604,2,09/30/1996,"1,2,5,6,19,10,57",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A605,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A605,2,09/30/1996,"1,2,5,50,6,12,38",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A606,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A606,2,09/30/1996,"1,2,5,6,7,50,38,19,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A607,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A607,2,10/13/1996,"46,19,38,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A608,1,01/01/1987,,,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,A608,2,10/13/1996,"46,19,38,10",,S,Specific Pavement Studies,6,Rehabilitation of Jointed PCC Pavement,Out-of-study,O,01/01/1987,11/15/2012,,,E,E,E,E,E,E
5,Arkansas,B400,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,,E,E
5,Arkansas,B410,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
5,Arkansas,B410,2,03/27/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
5,Arkansas,B430,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,01/30/2006,,,E,E,E,E,E,E
5,Arkansas,C400,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,09/05/2001,,,E,E,E,,E,E
5,Arkansas,C410,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,09/05/2001,,,E,E,E,E,E,E
5,Arkansas,C410,2,02/25/1991,"2,3",,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,09/05/2001,,,E,E,E,E,E,E
5,Arkansas,C430,1,01/01/1987,,,S,Specific Pavement Studies,4,Preventive Maintenance of Jointed Concrete Pavement,Out-of-study,O,01/01/1987,09/05/2001,,,E,E,E,E,E,E
12,Florida,0100,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,,E,E
12,Florida,0101,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0102,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0103,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0104,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0105,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0106,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0107,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0108,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0109,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0110,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0111,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0112,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,,E,E,E,E,E,E
12,Florida,0161,1,01/01/1993,,,S,Specific Pavement Studies,1,"Strategic Study of Structural Factors for Flexible Pavements, new/reconstructed AC pavements",Out-of-study,O,01/01/1993,07/13/2012,,S,E,E,E,E,E,E
12,Florida,0500,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,Out-of-study,O,01/01/1987,07/24/2014,,,E,E,E,,E,E
12,Florida,0502,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0502,2,04/04/1995,"55,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0503,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0503,2,04/04/1995,"55,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0504,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0504,2,04/04/1995,"51,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0505,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0505,2,04/04/1995,"51,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0506,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0506,2,04/04/1995,"51,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0507,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0507,2,04/04/1995,"51,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0508,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0508,2,04/04/1995,"55,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0509,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0509,2,04/04/1995,"55,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,0561,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0561,2,04/04/1995,"55,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0562,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0562,2,04/04/1995,"51,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0563,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0563,2,04/04/1995,"51,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0564,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0564,2,04/04/1995,"55,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0565,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0565,2,04/04/1995,"55,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0566,1,01/01/1987,,,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0566,2,04/04/1995,"51,11",,S,Specific Pavement Studies,5,AC Overlay of AC Pavement,,,01/01/1987,07/24/2014,,S,E,E,E,E,E,E
12,Florida,0900,1,01/01/1995,,,S,Specific Pavement Studies,9A,Superpave Asphalt Binder Study (Project Level Designation),Out-of-study,O,01/01/1995,05/15/2008,,,E,E,E,,E,E
12,Florida,0901,1,01/01/1995,,,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,05/15/2008,,,E,E,E,E,E,E
12,Florida,0901,2,07/23/1996,51,Mill Off AC and Overlay with AC ,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,05/15/2008,,,E,E,E,E,E,E
12,Florida,0902,1,01/01/1995,,,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,05/15/2008,,,E,E,E,E,E,E
12,Florida,0902,2,07/24/1996,51,Mill Off AC and Overlay with AC ,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,05/15/2008,,,E,E,E,E,E,E
12,Florida,0903,1,01/01/1995,,,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,05/15/2008,,,E,E,E,E,E,E
12,Florida,0903,2,07/23/1996,51,Mill Off AC and Overlay with AC ,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,05/15/2008,,,E,E,E,E,E,E
12,Florida,0959,1,01/01/1995,,,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,06/15/2004,,S,E,E,E,E,E,E
12,Florida,0959,2,07/24/1996,51,Mill Off AC and Overlay with AC ,S,Specific Pavement Studies,9O,"Superpave Asphalt Binder Study, AC Overlay on AC Pavement)",Out-of-study,O,01/01/1995,06/15/2004,,S,E,E,E,E,E,E
12,Florida,1030,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,,,01/01/1987,07/24/2014,,,E,E,E,E,E,E
12,Florida,1060,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,03/07/2003,,,E,E,E,E,E,E
12,Florida,1370,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,08/15/2000,,,E,E,E,E,E,E
12,Florida,3804,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,08/15/2009,,,E,E,E,E,E,E
12,Florida,3811,1,01/01/1987,,,G,General Pavement Studies,3,Jointed Plain Concrete Pavement (JPCP),Out-of-study,O,01/01/1987,03/15/2009,,,E,E,E,E,E,E
12,Florida,3995,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,04/17/1997,,,E,E,E,E,E,E
12,Florida,3996,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,06/01/1998,,,E,E,E,E,E,E
12,Florida,3997,1,01/01/1987,,,G,General Pavement Studies,1,Asphalt Concrete on Unbound Granular Base,Out-of-study,O,01/01/1987,02/07/1995,,,E,E,E,E,E,E
