SHRP_ID,STATE_CODE,STATE_CODE_EXP,CONSTRUCTION_NO,LAYER_NO,DESCRIPTION,DESCRIPTION_EXP,LAYER_TYPE,LAYER_TYPE_EXP,REPR_THICKNESS,MATL_CODE_EXP,MATL_CODE,PROJECT_LAYER_CODE,LAYER_COMMENT1,LAYER_COMMENT1_EXP,LAYER_COMMENT2,LAYER_COMMENT2_EXP,LAYER_COMMENT3,LAYER_COMMENT3_EXP,COMMENT_NOTE,INV_LAYER_NO,INV_LAYER_NO_2,RECORD_STATUS
661,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,C,T,Sampling only occurred at approach end.,,,,,,3,,E
661,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,C,T,Sampling only occurred at approach end.,,,,,,3,,E
662,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
662,18,Indiana,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.5,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
663,18,Indiana,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.39999962,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,,3,,E
A410,21,Kentucky,6,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.80000019,Portland Cement Concrete (JPCP),4,D,,,,,,,,4,,E
A410,21,Kentucky,7,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.80000019,Portland Cement Concrete (JPCP),4,D,,,,,,,,4,,E
A430,21,Kentucky,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.80000019,Portland Cement Concrete (JPCP),4,D,,,,,,,,4,,E
213,26,Michigan,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
667,18,Indiana,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
667,18,Indiana,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.69999981,Portland Cement Concrete (JPCP),4,C,U,Sampling only occurred at leave end.,,,,,CRACK AND SEAT,3,,E
608,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.800000191,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
608,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.800000191,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
660,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
705,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.300000191,Portland Cement Concrete (CRCP),6,D,R,Layer was partially removed by milling.,,,,,,4,,E
705,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,3.200000048,Portland Cement Concrete (CRCP),6,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ORIGINAL PCC SHOT BLASTED,,,E
706,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
706,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
706,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,5,Portland Cement Concrete (CRCP),6,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ORIGINAL PCC SHOT BLASTED,,,E
707,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
707,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
707,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,5,Portland Cement Concrete (CRCP),6,E,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ORIGINAL PCC SHOT BLASTED,,,E
708,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.099999905,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
708,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7,Portland Cement Concrete (CRCP),6,D,R,Layer was partially removed by milling.,,,,,,4,,E
708,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,5.599999905,Portland Cement Concrete (CRCP),6,E,,,,,,,,,,E
709,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
709,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.800000191,Portland Cement Concrete (CRCP),6,D,R,Layer was partially removed by milling.,,,,,,4,,E
709,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,4.599999905,Portland Cement Concrete (CRCP),6,E,,,,,,,,,,E
759,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,D,O,Info from the state DOT indicates that the leave end is more representative.,,,,,,4,,E
759,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,D,O,Info from the state DOT indicates that the leave end is more representative.,,,,,,4,,E
759,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,4,Portland Cement Concrete (CRCP),6,E,P,Material code for layer derived from lab. testing of adjacent test section.,Q,Layer thickness derived by measuring same material from adjacent test section.,Z,Other (Enter description in COMMENT_NOTE field.),DERIVED FROM AGENCY INFO,,,E
901,27,Minnesota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,,,,,,,,4,,E
901,27,Minnesota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,4,,E
902,27,Minnesota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,C,,,,,,,,4,,E
902,27,Minnesota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,4,,E
903,27,Minnesota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.5,Portland Cement Concrete (JPCP),4,C,,,,,,,,4,,E
903,27,Minnesota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.5,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,4,,E
909,27,Minnesota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,C,,,,,,,,4,,E
909,27,Minnesota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,C,,,,,,,,4,,E
601,19,Iowa,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.30000019,Portland Cement Concrete (JRCP),5,C,,,,,,,,4,,E
910,27,Minnesota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,C,,,,,,,,4,,E
910,27,Minnesota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,4,,E
3003,27,Minnesota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
606,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
606,17,Illinois,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.10000038,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
607,17,Illinois,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,D,,,,,,,,3,,E
607,17,Illinois,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,D,,,,,,,,3,,E
607,17,Illinois,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,10,Portland Cement Concrete (JRCP),5,D,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
A903,55,Wisconsin,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,G,,,,,,,,4,,E
A907,55,Wisconsin,3,4,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JRCP),5,G,,,,,,,,4,,E
701,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
701,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
702,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.5,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
702,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.800000191,Portland Cement Concrete (CRCP),6,D,R,Layer was partially removed by milling.,,,,,,4,,E
702,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,3.700000048,Portland Cement Concrete (CRCP),6,E,,,,,,,,,,E
703,27,Minnesota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.699999809,Portland Cement Concrete (CRCP),6,D,,,,,,,,4,,E
703,27,Minnesota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.599999905,Portland Cement Concrete (CRCP),6,D,R,Layer was partially removed by milling.,,,,,,4,,E
703,27,Minnesota,2,5,1,Overlay,PC,Portland cement concrete layer,3.400000095,Portland Cement Concrete (CRCP),6,E,,,,,,,,,,E
3015,89,Quebec,9,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3015,89,Quebec,10,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,,,,,,,,,4,,E
3015,89,Quebec,11,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.399999619,Portland Cement Concrete (JPCP),4,,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEATED PCC LAYER,4,,E
660,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
660,46,South Dakota,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
660,46,South Dakota,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
661,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.099999905,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
661,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.099999905,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
662,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,C,,,,,,,,3,,E
662,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.300000191,Portland Cement Concrete (JPCP),4,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JPCP,3,,E
3009,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.5,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3010,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3012,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,10.19999981,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3013,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3052,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
3053,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.199999809,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
5020,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5020,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5025,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (CRCP),6,,,,,,,,,3,,E
5040,46,South Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (CRCP),6,,,,,,,,,4,,E
6600,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
6600,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
7049,46,South Dakota,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
7049,46,South Dakota,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,7.400000095,Portland Cement Concrete (JPCP),4,,,,,,,,,3,,E
C430,31,Nebraska,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
213,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
213,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8.100000381,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
214,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
214,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
215,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
215,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
216,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.10000038,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
216,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11.10000038,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
217,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
217,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
218,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
218,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,7.900000095,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
219,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.89999962,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
219,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,10.89999962,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
220,38,North Dakota,1,4,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
220,38,North Dakota,2,4,3,Original Surface Layer,PC,Portland cement concrete layer,11,Portland Cement Concrete (JPCP),4,H,,,,,,,,,,E
221,38,North Dakota,1,5,3,Original Surface Layer,PC,Portland cement concrete layer,8,Portland Cement Concrete (JPCP),4,G,,,,,,,,,,E
602,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
602,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
602,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
603,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
603,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
603,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
604,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
604,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
604,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
605,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
605,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
605,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.100000381,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
606,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
606,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,8.899999619,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
607,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ORIGINAL JRCP,3,,E
607,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
607,29,Missouri,3,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
607,29,Missouri,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT JRCP,3,,E
666,29,Missouri,4,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
666,29,Missouri,5,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.199999809,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
608,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ORIGINAL JRCP,3,,E
608,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,ORIGINAL JRCP,3,,E
659,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
659,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.300000191,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT PCC,3,,E
660,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.699999809,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
660,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.699999809,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,CRACK AND SEAT PCC,3,,E
661,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
661,29,Missouri,2,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JRCP),5,C,Z,Other (Enter description in COMMENT_NOTE field.),,,,,RUBBLIZED PCC,3,,E
662,29,Missouri,1,3,3,Original Surface Layer,PC,Portland cement concrete layer,9.399999619,Portland Cement Concrete (JRCP),5,C,,,,,,,,3,,E
